,Metric,Type
Gene_106,0.3290183633492403,PAAD
Gene_107,-0.3379239714503007,PAAD
Gene_108,-0.2120141731942826,PAAD
Gene_109,-0.1482798125693848,PAAD
Gene_110,0.0743152973836636,PAAD
Gene_111,0.0497484955653501,PAAD
Gene_112,0.1326593680104695,PAAD
Gene_113,0.3741780855444521,PAAD
Gene_114,-0.2112881514192498,PAAD
Gene_115,-0.0208741883700843,PAAD
Gene_116,-0.1956867699933393,PAAD
Gene_117,0.0848277844060863,PAAD
Gene_118,0.3072179304091289,PAAD
Gene_119,-0.3622699513862077,PAAD
Gene_120,-0.0326120608319223,PAAD
Gene_121,-0.0348396795839076,PAAD
Gene_122,0.1215894953553078,PAAD
Gene_123,0.0962928387803834,PAAD
Gene_124,-0.1766892338678398,PAAD
Gene_125,0.1332361897966655,PAAD
Gene_126,0.0496262357390542,PAAD
Gene_127,-0.25197735215114,PAAD
Gene_128,-0.3903124141106182,PAAD
Gene_129,-0.1946664374901642,PAAD
Gene_130,-0.1273126172502139,PAAD
Gene_131,-0.3142931146995595,PAAD
Gene_132,0.2277304758917382,PAAD
Gene_133,-0.2336759836207972,PAAD
Gene_134,-0.2904836074262201,PAAD
Gene_135,0.375860887673775,PAAD
Gene_136,0.1550414728868956,PAAD
Gene_137,-0.1073518025705757,PAAD
Gene_138,-0.0473341954908875,PAAD
Gene_139,0.1934801916192917,PAAD
Gene_140,0.3109299657047483,PAAD
Gene_141,-0.0961880118285997,PAAD
Gene_142,-0.3445359399374728,PAAD
Gene_143,0.1564728544693244,PAAD
Gene_144,0.2087144493801827,PAAD
Gene_145,0.3102744168051838,PAAD
Gene_146,-0.1803660481146249,PAAD
Gene_147,-0.2437004274932662,PAAD
Gene_148,-0.125217690143023,PAAD
Gene_149,0.0738680553221336,PAAD
Gene_150,-0.0476960753962845,PAAD
Gene_151,0.0785718121288905,PAAD
Gene_152,0.1508401983875641,PAAD
Gene_153,-0.2322543348255059,PAAD
Gene_154,-0.080418535465246,PAAD
Gene_155,0.1993795601954056,PAAD
Gene_156,0.1879300514029492,PAAD
Gene_157,-0.0249178594704587,PAAD
Gene_0,0.0350209622239397,BLCA
Gene_1,0.0975610566766702,BLCA
Gene_2,-0.1439578442230149,BLCA
Gene_3,-0.0581245652701296,BLCA
Gene_4,-0.3200233847566163,BLCA
Gene_5,-0.4577381203896739,BLCA
Gene_6,-0.3489096511539342,BLCA
Gene_7,-0.1277592803471243,BLCA
Gene_8,0.4085961688926724,BLCA
Gene_9,-0.27186155404575,BLCA
Gene_10,-0.0489813568520787,BLCA
Gene_11,0.0485671956197909,BLCA
Gene_12,-0.0559756210093354,BLCA
Gene_13,-0.2461080506554957,BLCA
Gene_14,-0.1167684986788798,BLCA
Gene_15,-0.2990571139445138,BLCA
Gene_16,0.0382144466489252,BLCA
Gene_17,-0.2187170211564641,BLCA
Gene_18,0.1093187573841346,BLCA
Gene_19,-0.3476058260241375,BLCA
Gene_20,-0.0312695702099351,BLCA
Gene_21,0.1030593599018944,BLCA
Gene_22,-0.4522111875228221,BLCA
Gene_23,0.1877347371787965,BLCA
Gene_24,-0.1355182280893913,BLCA
Gene_25,-0.4528328321220647,BLCA
Gene_26,-0.3472595800830435,BLCA
Gene_27,-0.4277945097198444,BLCA
Gene_28,-0.3999494437429762,BLCA
Gene_29,-0.1814186241787077,BLCA
Gene_30,0.3472184470517339,BLCA
Gene_31,0.1281048369492448,BLCA
Gene_32,-0.3861281254526287,BLCA
Gene_33,-0.4344640646661163,BLCA
Gene_34,-0.321263805558475,BLCA
Gene_35,-0.2444050911465868,BLCA
Gene_36,0.2187102313231061,BLCA
Gene_37,0.1844876630929164,BLCA
Gene_38,0.037358441657657,BLCA
Gene_39,-0.0331481561697115,BLCA
Gene_40,0.02688193595686,BLCA
Gene_41,0.1203687830346664,BLCA
Gene_42,-0.4409600324400018,BLCA
Gene_43,-0.3376869520726663,BLCA
Gene_44,0.1805045971674091,BLCA
Gene_45,-0.0927996821464818,BLCA
Gene_46,0.2330435034114272,BLCA
Gene_47,-0.1472558586691263,BLCA
Gene_48,-0.0272392040317989,BLCA
Gene_49,-0.1030092361112768,BLCA
Gene_50,-0.2008378632066252,BLCA
Gene_51,0.2358048099874112,BLCA
Gene_52,0.0674465847979226,BLCA
Gene_53,0.2076900187571131,BLCA
Gene_54,-0.5377696700062898,BLCA
Gene_55,0.02983825919958,BLCA
Gene_56,0.3154243107514913,BLCA
Gene_57,0.0498402657033563,BLCA
Gene_58,0.2733897662579273,BLCA
Gene_59,-0.4645484437308271,BLCA
Gene_60,-0.3285566733887318,BLCA
Gene_61,-0.1865981968335736,BLCA
Gene_62,0.2812474294782759,BLCA
Gene_63,-0.0311772543504079,BLCA
Gene_64,0.1134675427675206,BLCA
Gene_65,0.2891900021707914,BLCA
Gene_66,-0.0611480371976298,BLCA
Gene_67,-0.1531537655629827,BLCA
Gene_68,-0.0027013862044442,BLCA
Gene_69,-0.1213621441559699,BLCA
Gene_70,0.2455602862212858,BLCA
Gene_71,-0.0059874315910967,BLCA
Gene_72,0.1692783731235827,BLCA
Gene_73,0.0929954317382094,BLCA
Gene_74,-0.0250378611979815,BLCA
Gene_75,-0.6118732522624766,BLCA
Gene_76,-0.0515933062052647,BLCA
Gene_77,-0.5148429035242303,BLCA
Gene_78,0.1434039503459518,BLCA
Gene_79,0.3471306006608561,BLCA
Gene_80,-0.2357434160264768,BLCA
Gene_81,-0.209700484169192,BLCA
Gene_82,0.1441291625518704,BLCA
Gene_83,0.1757573184190704,BLCA
Gene_84,-0.0279799333979126,BLCA
Gene_85,0.0365999556125555,BLCA
Gene_86,0.1201159870228415,BLCA
Gene_87,-0.3833325350130617,BLCA
Gene_88,0.276928634586123,BLCA
Gene_89,-0.2259806789625053,BLCA
Gene_90,-0.4065848409422497,BLCA
Gene_91,-0.0476940500919544,BLCA
Gene_92,-0.1453294390156037,BLCA
Gene_93,-0.1606972143141942,BLCA
Gene_94,-0.0415351369875354,BLCA
Gene_95,-0.4484720793608674,BLCA
Gene_96,-0.1094711559760887,BLCA
Gene_97,0.3222609325556497,BLCA
Gene_98,-0.0086703766108105,BLCA
Gene_99,0.1078682440581726,BLCA
Gene_100,-0.2213885243141417,BLCA
Gene_101,-0.1410761363065801,BLCA
Gene_102,-0.4193701464218488,BLCA
Gene_103,-0.1571400234708444,BLCA
Gene_104,-0.3959390370181567,BLCA
Gene_105,-0.0978559245418441,BLCA
Gene_106,0.1978345607797265,BLCA
Gene_107,-0.3147778574414706,BLCA
Gene_108,0.0375907980702514,BLCA
Gene_109,-0.3682690818727561,BLCA
Gene_110,0.1375597193003466,BLCA
Gene_111,0.1782217283712093,BLCA
Gene_112,-0.042999232825333,BLCA
Gene_113,-0.1007655270480625,BLCA
Gene_114,-0.3711743214392204,BLCA
Gene_115,-0.1372518468901944,BLCA
Gene_116,-0.1237543786779926,BLCA
Gene_117,-0.0840707240093146,BLCA
Gene_118,0.1675484315701215,BLCA
Gene_119,-0.2562001236422423,BLCA
Gene_120,0.1498357673560224,BLCA
Gene_121,-0.0480172878752168,BLCA
Gene_122,0.3773238416362188,BLCA
Gene_123,0.1055389558857189,BLCA
Gene_124,0.00496810333272,BLCA
Gene_125,0.2120642532343606,BLCA
Gene_126,-0.1251340711726196,BLCA
Gene_127,-0.0335185492087998,BLCA
Gene_128,-0.4922231920246141,BLCA
Gene_129,-0.1842964064839907,BLCA
Gene_130,-0.302953186028794,BLCA
Gene_131,-0.3560344987153881,BLCA
Gene_132,0.221529576596368,BLCA
Gene_133,-0.339373479514936,BLCA
Gene_134,-0.2673673855978017,BLCA
Gene_135,0.2399957543532189,BLCA
Gene_136,0.2647611221444958,BLCA
Gene_137,-0.218329942381148,BLCA
Gene_138,-0.0416088929867961,BLCA
Gene_139,0.1757768117150327,BLCA
Gene_140,0.2010038330515515,BLCA
Gene_141,-0.0727036276482216,BLCA
Gene_142,-0.350031838323919,BLCA
Gene_143,-0.336517643516764,BLCA
Gene_144,0.2952679059930522,BLCA
Gene_145,0.2178813508988624,BLCA
Gene_146,-0.369949549046584,BLCA
Gene_147,-0.2749839600344539,BLCA
Gene_148,-0.0290043100495111,BLCA
Gene_149,0.0671479791614779,BLCA
Gene_150,-0.229080630902819,BLCA
Gene_151,0.1853574711336301,BLCA
Gene_152,-0.1627780718947314,BLCA
Gene_153,-0.3278308916343951,BLCA
Gene_154,-0.0889741597756165,BLCA
Gene_155,0.1269884965465139,BLCA
Gene_156,0.0939331450236801,BLCA
Gene_157,-0.1048047084466351,BLCA
Gene_0,0.0692583330720836,HNSC
Gene_1,0.1629646391582619,HNSC
Gene_2,-0.1259384597517714,HNSC
Gene_3,0.1669790261780067,HNSC
Gene_4,-0.242910046421615,HNSC
Gene_5,-0.1841762131594696,HNSC
Gene_6,-0.2667859560749256,HNSC
Gene_7,-0.0784929914687404,HNSC
Gene_8,0.1795628166184853,HNSC
Gene_9,-0.2389770974218576,HNSC
Gene_10,0.0824876037191866,HNSC
Gene_11,0.0790143570454676,HNSC
Gene_12,-0.01227687527822,HNSC
Gene_13,-0.1850466335588338,HNSC
Gene_14,0.1495174806826781,HNSC
Gene_15,-0.1405519162281586,HNSC
Gene_16,-0.0386809069927953,HNSC
Gene_17,-0.3904743021725042,HNSC
Gene_18,-0.0124381553437746,HNSC
Gene_19,-0.3576301579805985,HNSC
Gene_20,0.0207232082560867,HNSC
Gene_21,-0.1262966340168539,HNSC
Gene_22,-0.344634451640378,HNSC
Gene_23,0.2080610230314271,HNSC
Gene_24,0.0940454896727833,HNSC
Gene_25,-0.2480162442211046,HNSC
Gene_26,-0.2594390104050901,HNSC
Gene_27,-0.3008528762697752,HNSC
Gene_28,-0.1624607874002104,HNSC
Gene_29,-0.0625644830182078,HNSC
Gene_30,0.2507589418204558,HNSC
Gene_31,-0.0599590763077372,HNSC
Gene_32,-0.2534395514411754,HNSC
Gene_33,-0.337512879935356,HNSC
Gene_34,-0.1404569406139889,HNSC
Gene_35,-0.0040610703886731,HNSC
Gene_36,0.287782058224133,HNSC
Gene_37,-0.1222334006465997,HNSC
Gene_38,-0.2265395880859941,HNSC
Gene_39,0.1711610919882341,HNSC
Gene_40,0.0532792030900943,HNSC
Gene_41,0.1439872070624292,HNSC
Gene_42,-0.3983718304998144,HNSC
Gene_43,-0.2749552583632081,HNSC
Gene_44,0.0112927415684545,HNSC
Gene_45,0.0058035069098148,HNSC
Gene_46,0.2675209725270531,HNSC
Gene_47,0.2588793491625676,HNSC
Gene_48,-0.0320933961528231,HNSC
Gene_49,-0.3433655172608982,HNSC
Gene_50,0.1404299747601706,HNSC
Gene_51,-0.0289718669211807,HNSC
Gene_52,0.0712118405172885,HNSC
Gene_53,0.1004932015388421,HNSC
Gene_54,-0.3206940234356279,HNSC
Gene_55,0.1773254186065521,HNSC
Gene_56,0.1296809875021096,HNSC
Gene_57,0.0781551770132077,HNSC
Gene_58,0.0526469816208041,HNSC
Gene_59,-0.1470799028547266,HNSC
Gene_60,-0.2498203078100778,HNSC
Gene_61,-0.3642917493529127,HNSC
Gene_62,0.3174597223978424,HNSC
Gene_63,0.0481732057270451,HNSC
Gene_64,0.1504033882107511,HNSC
Gene_65,0.3631698486217657,HNSC
Gene_66,-0.2434081181018777,HNSC
Gene_67,0.1393537080484244,HNSC
Gene_68,0.2486396580507842,HNSC
Gene_69,-0.2648871956648533,HNSC
Gene_70,0.2361859665732475,HNSC
Gene_71,-0.1230869052458757,HNSC
Gene_72,0.2739998866412279,HNSC
Gene_73,-0.1714903797618662,HNSC
Gene_74,0.0170148648911193,HNSC
Gene_75,-0.3496206222404715,HNSC
Gene_76,0.021388476309786,HNSC
Gene_77,-0.3166513521674938,HNSC
Gene_78,0.1706701503987204,HNSC
Gene_79,0.315335294235705,HNSC
Gene_80,-0.2157608191209099,HNSC
Gene_81,-0.1080478987016695,HNSC
Gene_82,0.0304566611627386,HNSC
Gene_83,0.1807981969362185,HNSC
Gene_84,-0.100147297609536,HNSC
Gene_85,-0.1555092537330215,HNSC
Gene_86,0.2398243467455477,HNSC
Gene_87,-0.2395799979736219,HNSC
Gene_88,0.2725279556622413,HNSC
Gene_89,-0.043649247047154,HNSC
Gene_90,-0.0603296235714924,HNSC
Gene_91,0.0015400697795224,HNSC
Gene_92,0.0890131463345762,HNSC
Gene_93,-0.1734648867453445,HNSC
Gene_94,-0.2099842838931692,HNSC
Gene_95,-0.1478218370540645,HNSC
Gene_96,0.0981629541244227,HNSC
Gene_97,0.2061460528417613,HNSC
Gene_98,-0.1608579533814144,HNSC
Gene_99,0.0181200281016137,HNSC
Gene_100,-0.1338356765027092,HNSC
Gene_101,-0.2140547035960277,HNSC
Gene_102,-0.2549011332078315,HNSC
Gene_103,0.1766785604200614,HNSC
Gene_104,-0.2936147644616971,HNSC
Gene_105,-0.14687274972697,HNSC
Gene_106,0.1131244249114061,HNSC
Gene_107,-0.3025464875613505,HNSC
Gene_108,0.0951157232717235,HNSC
Gene_109,-0.3663929554013768,HNSC
Gene_110,0.1945858059152364,HNSC
Gene_111,0.0883747469061454,HNSC
Gene_112,-0.038528340339935,HNSC
Gene_113,-0.132527242586132,HNSC
Gene_114,-0.3002476627081635,HNSC
Gene_115,-0.0523454726945236,HNSC
Gene_116,-0.1984062326209164,HNSC
Gene_117,-0.034216846599361,HNSC
Gene_118,0.2492518912597056,HNSC
Gene_119,-0.0513786045465726,HNSC
Gene_120,0.0755974634289499,HNSC
Gene_121,0.1572383303249656,HNSC
Gene_122,0.2067899189585892,HNSC
Gene_123,0.1225562685443238,HNSC
Gene_124,-0.0236195790566855,HNSC
Gene_125,0.3466780526910633,HNSC
Gene_126,0.0739921901590103,HNSC
Gene_127,-0.1691899970587879,HNSC
Gene_128,-0.409786177284172,HNSC
Gene_129,-0.1240960973531168,HNSC
Gene_130,-0.1687111522218521,HNSC
Gene_131,0.0255249980864086,HNSC
Gene_132,0.1451357339528453,HNSC
Gene_133,-0.2952822262093048,HNSC
Gene_134,-0.2041172191101803,HNSC
Gene_135,0.2440815675165128,HNSC
Gene_136,0.0147336564451725,HNSC
Gene_137,-0.1649391676187407,HNSC
Gene_138,0.0485499000637025,HNSC
Gene_139,0.1208545711981554,HNSC
Gene_140,0.1894740794164385,HNSC
Gene_141,0.0043136115826644,HNSC
Gene_142,-0.4424892505768418,HNSC
Gene_143,-0.3011572127515753,HNSC
Gene_144,0.1979324299378662,HNSC
Gene_145,0.3121207152785614,HNSC
Gene_146,-0.2535524335449153,HNSC
Gene_147,0.0958932561655604,HNSC
Gene_148,-0.0100030317409267,HNSC
Gene_149,0.1156282815368338,HNSC
Gene_150,-0.1955767998534781,HNSC
Gene_151,0.2883332912643811,HNSC
Gene_152,0.1039527753335516,HNSC
Gene_153,-0.2930024155315499,HNSC
Gene_154,-0.0083852898085696,HNSC
Gene_155,-0.0122722976580017,HNSC
Gene_156,0.0732379796581513,HNSC
Gene_157,0.0924881786993725,HNSC
